Orthogroup	PbergheiANKA	Pfalciparum3D7
OG0002943	PBANKA_1405600	PF3D7_1307100
OG0002944	PBANKA_1343900	PF3D7_1328900
OG0002945	PBANKA_1410600	PF3D7_1312100
OG0002947	PBANKA_1109100	PF3D7_0509500
OG0002948	PBANKA_0607700	PF3D7_1209300
OG0002949	PBANKA_1324000	PF3D7_1460300
OG0002950	PBANKA_1239600	PF3D7_0524800
OG0002952	PBANKA_1407000	PF3D7_1308500
OG0002957	PBANKA_0305600	PF3D7_0208500
OG0002960	PBANKA_0101600	PF3D7_0602800
OG0002961	PBANKA_1240100	PF3D7_0525300
OG0002963	PBANKA_0822600	PF3D7_0921700
OG0002964	PBANKA_1240400	PF3D7_0525600
OG0002965	PBANKA_1403700	PF3D7_1305200
OG0002967	PBANKA_1238600	PF3D7_0523800
OG0002968	PBANKA_0616000	PF3D7_0718400
OG0002969	PBANKA_0832400	PF3D7_0931600
OG0002971	PBANKA_0505200	PF3D7_1021000
OG0002974	PBANKA_0913000	PF3D7_1135600
OG0002975	PBANKA_1315000	PF3D7_1451300
OG0002977	PBANKA_1322900	PF3D7_1459300
OG0002978	PBANKA_1300900	PF3D7_1475300
OG0002979	PBANKA_0915500	PF3D7_1132900
OG0002980	PBANKA_1343500	PF3D7_1328300
OG0002981	PBANKA_1111700	PF3D7_0512100
OG0002982	PBANKA_1121500	PF3D7_0622600
OG0002983	PBANKA_1226900	PF3D7_0803300
OG0002985	PBANKA_0512900	PF3D7_1028800
OG0002986	PBANKA_0302200	PF3D7_0204400
OG0002987	PBANKA_1311100	PF3D7_1447300
OG0002988	PBANKA_0405000	PF3D7_0306600
OG0002989	PBANKA_0403900	PF3D7_0305400
OG0002990	PBANKA_1221700	PF3D7_0711100
OG0002991	PBANKA_0713300	PF3D7_0817500
OG0002992	PBANKA_0301300	PF3D7_0203400
OG0002993	PBANKA_1013600	PF3D7_1431100
OG0002994	PBANKA_0415900	PF3D7_0905500
OG0002995	PBANKA_0208200	PF3D7_0105100
OG0002996	PBANKA_1445000	PF3D7_1230300
OG0002997	PBANKA_0930400	PF3D7_1117600
OG0002998	PBANKA_1436700	PF3D7_1221500
OG0002999	PBANKA_1363700	PF3D7_1350900
OG0003000	PBANKA_1405800	PF3D7_1307300
OG0003001	PBANKA_0202000	PF3D7_0111800
OG0003002	PBANKA_0602300	PF3D7_1203300
OG0003003	PBANKA_1131700	PF3D7_1355200
OG0003004	PBANKA_0301100	PF3D7_0203200
OG0003006	PBANKA_0410000	PF3D7_0312000
OG0003013	PBANKA_0408300	PF3D7_0310200
OG0003020	PBANKA_0704900	PF3D7_0825700
OG0003021	PBANKA_0315600	PF3D7_0219200
OG0003024	PBANKA_1355800	PF3D7_1342700
OG0003025	PBANKA_1444500	PF3D7_1229800
OG0003027	PBANKA_1214200	PF3D7_1015800
OG0003030	PBANKA_0404500	PF3D7_0306100
OG0003033	PBANKA_0204700	PF3D7_0108800
OG0003035	PBANKA_1011900	PF3D7_1433000
OG0003036	PBANKA_0709800	PF3D7_0821000
OG0003039	PBANKA_1303400	PF3D7_1439500
OG0003040	PBANKA_0203650	PF3D7_0109950
OG0003043	PBANKA_0212900	PF3D7_0728800
OG0003044	PBANKA_1136100	PF3D7_1359900
OG0003046	PBANKA_0302000	PF3D7_0204200
OG0003047	PBANKA_1233500	PF3D7_0518700
OG0003048	PBANKA_1237200	PF3D7_0522500
OG0003049	PBANKA_0901700	PF3D7_1147400
OG0003052	PBANKA_1325900	PF3D7_1462200
OG0003053	PBANKA_1039700	PF3D7_1402200
OG0003054	PBANKA_1316600	PF3D7_1452900
OG0003055	PBANKA_0110600	PF3D7_0612300
OG0003056	PBANKA_0817500	PF3D7_0916500
OG0003057	PBANKA_1303500	PF3D7_1439600
OG0003058	PBANKA_1110300	PF3D7_0510800
OG0003059	PBANKA_1243700	PF3D7_0529100
OG0003060	PBANKA_1340800	PF3D7_1325700
OG0003061	PBANKA_1414700	PF3D7_1316200
OG0003062	PBANKA_1241200	PF3D7_0526400
OG0003063	PBANKA_0904300	PF3D7_1144700
OG0003064	PBANKA_0518000	PF3D7_1034200
OG0003066	PBANKA_0508800	PF3D7_1024600
OG0003067	PBANKA_1228600	PF3D7_0801600
OG0003068	PBANKA_0207400	PF3D7_0105900
OG0003069	PBANKA_1413800	PF3D7_1315300
OG0003070	PBANKA_1103800	PF3D7_0504200
OG0003071	PBANKA_1404800	PF3D7_1306300
OG0003072	PBANKA_1120200	PF3D7_0621200
OG0003073	PBANKA_1409500	PF3D7_1311000
OG0003074	PBANKA_1142300	PF3D7_1366400
OG0003075	PBANKA_1312500	PF3D7_1448800
OG0003076	PBANKA_0104300	PF3D7_0605500
OG0003077	PBANKA_0611200	PF3D7_1437600
OG0003078	PBANKA_1233900	PF3D7_0519100
OG0003079	PBANKA_0407000	PF3D7_0308800
OG0003080	PBANKA_0809200	PF3D7_0907800
OG0003081	PBANKA_1318300	PF3D7_1454600
OG0003082	PBANKA_1245600	PF3D7_0531200
OG0003083	PBANKA_1358200	PF3D7_1345300
OG0003084	PBANKA_1138500	PF3D7_1362500
OG0003085	PBANKA_0507100	PF3D7_1022900
OG0003086	PBANKA_0830500	PF3D7_0929800
OG0003092	PBANKA_1208900	PF3D7_1010500
OG0003093	PBANKA_0517600	PF3D7_1033800
OG0003094	PBANKA_1342300	PF3D7_1327100
OG0003095	PBANKA_0103000	PF3D7_0604200
OG0003096	PBANKA_1122300	PF3D7_0623400
OG0003100	PBANKA_1233600	PF3D7_0518800
OG0003105	PBANKA_1423200	PF3D7_0814300
OG0003107	PBANKA_1102500	PF3D7_0502800
OG0003108	PBANKA_1239500	PF3D7_0524700
OG0003110	PBANKA_1462900	PF3D7_1250000
OG0003114	PBANKA_1144500	PF3D7_1368600
OG0003115	PBANKA_0835900	PF3D7_0935100
OG0003117	PBANKA_0833400	PF3D7_0932600
OG0003118	PBANKA_1017700	PF3D7_1426900
OG0003120	PBANKA_1325700	PF3D7_1462000
OG0003121	PBANKA_1338100	PF3D7_1322900
OG0003123	PBANKA_1142000	PF3D7_1366200
OG0003124	PBANKA_0823200	PF3D7_0922300
OG0003125	PBANKA_1432600	PF3D7_1217000
OG0003128	PBANKA_0310700	PF3D7_0213800
OG0003129	PBANKA_0517900	PF3D7_1034100
OG0003130	PBANKA_0109400	PF3D7_0611100
OG0003132	PBANKA_0705000	PF3D7_0825600
OG0003133	PBANKA_0817100	PF3D7_0916100
OG0003134	PBANKA_0903300	PF3D7_1145700
OG0003135	PBANKA_1354200	PF3D7_1340800
OG0003136	PBANKA_1362500	PF3D7_1349700
OG0003137	PBANKA_1141300	PF3D7_1365500
OG0003138	PBANKA_0201900	PF3D7_0111900
OG0003139	PBANKA_1343000	PF3D7_1327800
OG0003140	PBANKA_0721100	PF3D7_0419000
OG0003141	PBANKA_0205300	PF3D7_0108100
OG0003142	PBANKA_0206200	PF3D7_0107100
OG0003143	PBANKA_1201600	PF3D7_1003200
OG0003144	PBANKA_1123300	PF3D7_0624400
OG0003145	PBANKA_1129000	PF3D7_0630200
OG0003146	PBANKA_0825100	PF3D7_0924200
OG0003147	PBANKA_1231100	PF3D7_0516300
OG0003148	PBANKA_1121300	PF3D7_0622400
OG0003149	PBANKA_0508500	PF3D7_1024300
OG0003151	PBANKA_0718100	PF3D7_0416100
OG0003155	PBANKA_0413400	PF3D7_0315600
OG0003157	PBANKA_0929200	PF3D7_1118900
OG0003158	PBANKA_1101400	PF3D7_0501600
OG0003158	PBANKA_1101400	PF3D7_0501500
OG0003159	PBANKA_0111300	PF3D7_0613000
OG0003169	PBANKA_0902100	PF3D7_1147000
OG0003177	PBANKA_1306000	PF3D7_1442100
OG0003180	PBANKA_0916100	PF3D7_1132300
OG0003184	PBANKA_0611100	PF3D7_1437700
OG0003185	PBANKA_1026800	PF3D7_1415900
OG0003186	PBANKA_0704700	PF3D7_0825900
OG0003194	PBANKA_0929100	PF3D7_1119000
OG0003201	PBANKA_0911200	PF3D7_1137500
OG0003202	PBANKA_1206500	PF3D7_1008300
OG0003203	PBANKA_1320600	PF3D7_1456900
OG0003204	PBANKA_1437500	PF3D7_1222600
OG0003205	PBANKA_1418000	PF3D7_1319500
OG0003206	PBANKA_1415200	PF3D7_1316700
OG0003207	PBANKA_1225200	PF3D7_0805400
OG0003208	PBANKA_0206100	PF3D7_0107200
OG0003209	PBANKA_0909800	PF3D7_1139100
OG0003210	PBANKA_1234500	PF3D7_0519700
OG0003211	PBANKA_0401700	PF3D7_0303100
OG0003212	PBANKA_1346900	PF3D7_1332100
OG0003213	PBANKA_1115000	PF3D7_0515400
OG0003214	PBANKA_0107900	PF3D7_0609300
OG0003215	PBANKA_1463900	PF3D7_1251000
OG0003216	PBANKA_1007300	PF3D7_0409700
OG0003217	PBANKA_1450000	PF3D7_1235400
OG0003218	PBANKA_0828000	PF3D7_0927200
OG0003219	PBANKA_0621100	PF3D7_0723600
OG0003220	PBANKA_1416000	PF3D7_1317500
OG0003221	PBANKA_1104500	PF3D7_0504900
OG0003225	PBANKA_1231300	PF3D7_0516500
OG0003227	PBANKA_1224100	PF3D7_0806600
OG0003228	PBANKA_1215400	PF3D7_0323100
OG0003230	PBANKA_0204000	PF3D7_0109600
OG0003231	PBANKA_0809300	PF3D7_0907900
OG0003232	PBANKA_1031400	PF3D7_1411100
OG0003233	PBANKA_0518300	PF3D7_1034500
OG0003234	PBANKA_1324600	PF3D7_1460900
OG0003235	PBANKA_0410200	PF3D7_0312200
OG0003236	PBANKA_0902900	PF3D7_1146100
OG0003237	PBANKA_1329400	PF3D7_1466000
OG0003238	PBANKA_0720700	PF3D7_0418600
OG0003239	PBANKA_0932700	PF3D7_1115000
OG0003241	PBANKA_0411800	PF3D7_0314100
OG0003243	PBANKA_0513100	PF3D7_1029100
OG0003244	PBANKA_0920400	PF3D7_1128000
OG0003266	PBANKA_1214100	PF3D7_1015700
OG0003268	PBANKA_1430200	PF3D7_1214400
OG0003272	PBANKA_0507500	PF3D7_1023300
OG0003273	PBANKA_1431200	PF3D7_1215500
OG0003274	PBANKA_0306700	PF3D7_0209600
OG0003275	PBANKA_0214200	PF3D7_0730100
OG0003276	PBANKA_0405800	PF3D7_0307500
OG0003277	PBANKA_0412200	PF3D7_0314500
OG0003278	PBANKA_0209400	PF3D7_0103700
OG0003279	PBANKA_0612600	PF3D7_0411200
OG0003280	PBANKA_1006500	PF3D7_0408900
OG0003281	PBANKA_1448800	PF3D7_1234200
OG0003282	PBANKA_1446400	PF3D7_1231700
OG0003283	PBANKA_0412000	PF3D7_0314300
OG0003284	PBANKA_0925800	PF3D7_1122500
OG0003285	PBANKA_1302100	PF3D7_1474100
OG0003286	PBANKA_1413300	PF3D7_1314800
OG0003287	PBANKA_1228100	PF3D7_0802100
OG0003288	PBANKA_1453900	PF3D7_1239400
OG0003289	PBANKA_0935000	PF3D7_1112600
OG0003296	PBANKA_0506900	PF3D7_1022700
OG0003298	PBANKA_1322100	PF3D7_1458400
OG0003299	PBANKA_0607900	PF3D7_1209500
OG0003300	PBANKA_0615700	PF3D7_0718000
OG0003301	PBANKA_1317300	PF3D7_1453600
OG0003302	PBANKA_1457600	PF3D7_1244400
OG0003303	PBANKA_1411600	PF3D7_1313200
OG0003305	PBANKA_0605000	PF3D7_1206400
OG0003307	PBANKA_1123200	PF3D7_0624300
OG0003308	PBANKA_1429000	PF3D7_1213200
OG0003309	PBANKA_1026000	PF3D7_1416700
OG0003310	PBANKA_0509800	PF3D7_1025600
OG0003311	PBANKA_0812600	PF3D7_0911500
OG0003312	PBANKA_0831500	PF3D7_0930800
OG0003313	PBANKA_1339500	PF3D7_1324300
OG0003327	PBANKA_1317800	PF3D7_1454100
OG0003340	PBANKA_0921200	PF3D7_1127200
OG0003343	PBANKA_1217800	PF3D7_0320700
OG0003351	PBANKA_1311200	PF3D7_1447400
OG0003355	PBANKA_0935600	PF3D7_1112000
OG0003356	PBANKA_1452500	PF3D7_1237900
OG0003357	PBANKA_1025700	PF3D7_1417000
OG0003358	PBANKA_1362600	PF3D7_1349800
OG0003359	PBANKA_1427400	PF3D7_0810100
OG0003362	PBANKA_1004200	PF3D7_0406600
OG0003363	PBANKA_0904600	PF3D7_1144400
OG0003364	PBANKA_1218600	PF3D7_0319900
OG0003365	PBANKA_0402500	PF3D7_0303900
OG0003366	PBANKA_1460100	PF3D7_1247100
OG0003367	PBANKA_1312600	PF3D7_1448900
OG0003369	PBANKA_0618200	PF3D7_0720700
OG0003370	PBANKA_0516900	PF3D7_1033100
OG0003374	PBANKA_1330900	PF3D7_1467600
OG0003375	PBANKA_1232900	PF3D7_0518100
OG0003376	PBANKA_1035900	PF3D7_1406300
OG0003378	PBANKA_1036500	PF3D7_1405700
OG0003379	PBANKA_0211200	PF3D7_0727100
OG0003381	PBANKA_1210000	PF3D7_1011600
OG0003382	PBANKA_1116200	PF3D7_0616700
OG0003383	PBANKA_1111400	PF3D7_0511800
OG0003384	PBANKA_1453700	PF3D7_1239200
OG0003385	PBANKA_0942800	PF3D7_1104100
OG0003386	PBANKA_1030900	PF3D7_1411600
OG0003387	PBANKA_0703400	PF3D7_0827300
OG0003388	PBANKA_1304900	PF3D7_1441000
OG0003389	PBANKA_1227200	PF3D7_0803000
OG0003390	PBANKA_1203900	PF3D7_1005700
OG0003391	PBANKA_1019000	PF3D7_1425500
OG0003392	PBANKA_1114100	PF3D7_0514500
OG0003393	PBANKA_0703300	PF3D7_0827400
OG0003394	PBANKA_0305800	PF3D7_0208700
OG0003395	PBANKA_0719500	PF3D7_0417400
OG0003396	PBANKA_1110800	PF3D7_0511300
OG0003397	PBANKA_0823700	PF3D7_0922800
OG0003398	PBANKA_0916650	PF3D7_1131700
OG0003399	PBANKA_1363300	PF3D7_1350500
OG0003400	PBANKA_1031500	PF3D7_1411000
OG0003425	PBANKA_0622800	PF3D7_0725300
OG0003444	PBANKA_0816900	PF3D7_0915900
OG0003445	PBANKA_1357900	PF3D7_1345000
OG0003450	PBANKA_1404600	PF3D7_1306100
OG0003452	PBANKA_0620200	PF3D7_0722700
OG0003460	PBANKA_1014200	PF3D7_1430500
OG0003461	PBANKA_0312000	PF3D7_0215200
OG0003462	PBANKA_0821800	PF3D7_0920900
OG0003463	PBANKA_1331100	PF3D7_1467800
OG0003464	PBANKA_1458800	PF3D7_1245600
OG0003465	PBANKA_1139300	PF3D7_1363300
OG0003466	PBANKA_1450700	PF3D7_1236100
OG0003471	PBANKA_0413600	PF3D7_0315800
OG0003475	PBANKA_1032000	PF3D7_1410500
OG0003476	PBANKA_1125800	PF3D7_0627000
OG0003477	PBANKA_0929700	PF3D7_1118400
OG0003478	PBANKA_0106900	PF3D7_0608300
OG0003479	PBANKA_0108200	PF3D7_0609700
OG0003480	PBANKA_0611700	PF3D7_1437100
OG0003481	PBANKA_1344200	PF3D7_1329200
OG0003483	PBANKA_1201000	PF3D7_1002600
OG0003484	PBANKA_0902400	PF3D7_1146700
OG0003485	PBANKA_0936800	PF3D7_1110800
OG0003486	PBANKA_1452300	PF3D7_1237700
OG0003487	PBANKA_0931900	PF3D7_1116100
OG0003488	PBANKA_1443700	PF3D7_1228900
OG0003489	PBANKA_1406600	PF3D7_1308100
OG0003490	PBANKA_1304400	PF3D7_1440500
OG0003491	PBANKA_0919300	PF3D7_1129000
OG0003492	PBANKA_0407800	PF3D7_0309700
OG0003493	PBANKA_0604000	PF3D7_1205300
OG0003494	PBANKA_1118700	PF3D7_0619500
OG0003495	PBANKA_1241500	PF3D7_0526700
OG0003496	PBANKA_1305700	PF3D7_1441800
OG0003497	PBANKA_0202600	PF3D7_0111200
OG0003498	PBANKA_1015200	PF3D7_1429500
OG0003499	PBANKA_1304700	PF3D7_1440800
OG0003501	PBANKA_0315000	PF3D7_0218300
OG0003502	PBANKA_1328200	PF3D7_1464800
OG0003503	PBANKA_0820100	PF3D7_0919200
OG0003504	PBANKA_0311400	PF3D7_0214600
OG0003507	PBANKA_0417600	PF3D7_0903800
OG0003508	PBANKA_1350400	PF3D7_1336600
OG0003509	PBANKA_1329900	PF3D7_1466500
OG0003511	PBANKA_1245200	PF3D7_0530800
OG0003512	PBANKA_1360400	PF3D7_1347600
OG0003513	PBANKA_0207900	PF3D7_0105400
OG0003514	PBANKA_0303400	PF3D7_0205700
OG0003515	PBANKA_0304700	PF3D7_0207300
OG0003516	PBANKA_0313400	PF3D7_0216700
OG0003517	PBANKA_0403300	PF3D7_0304800
OG0003518	PBANKA_0413000	PF3D7_0315300
OG0003519	PBANKA_1215900	PF3D7_0322600
OG0003520	PBANKA_1214700	PF3D7_0323800
OG0003521	PBANKA_0717200	PF3D7_0415200
OG0003522	PBANKA_0722000	PF3D7_0419900
OG0003523	PBANKA_1243900	PF3D7_0529400
OG0003524	PBANKA_0802000	PF3D7_0704300
OG0003525	PBANKA_0804400	PF3D7_0707200
OG0003526	PBANKA_0617400	PF3D7_0719900
OG0003527	PBANKA_0618500	PF3D7_0721000
OG0003528	PBANKA_0622100	PF3D7_0724600
OG0003529	PBANKA_0212500	PF3D7_0728400
OG0003530	PBANKA_0709900	PF3D7_0820900
OG0003531	PBANKA_0836300	PF3D7_0935800
OG0003532	PBANKA_0511100	PF3D7_1027000
OG0003533	PBANKA_0939800	PF3D7_1107100
OG0003534	PBANKA_1438400	PF3D7_1223500
OG0003535	PBANKA_1442200	PF3D7_1227500
OG0003536	PBANKA_1451800	PF3D7_1237200
OG0003537	PBANKA_0800500	PF3D7_1252200
OG0003538	PBANKA_1340500	PF3D7_1325400
OG0003539	PBANKA_1364500	PF3D7_1351800
OG0003540	PBANKA_1034300	PF3D7_1408200
OG0003541	PBANKA_1033300	PF3D7_1409200
OG0003542	PBANKA_1306500	PF3D7_1442600
OG0003543	PBANKA_1308000	PF3D7_1444100
OG0003589	PBANKA_1015500	PF3D7_1429200
OG0003593	PBANKA_0210900	PF3D7_0726800
OG0003595	PBANKA_0606500	PF3D7_1208000
OG0003596	PBANKA_0911500	PF3D7_1137200
OG0003597	PBANKA_1308700	PF3D7_1444900
OG0003598	PBANKA_1336500	PF3D7_1473300
OG0003599	PBANKA_1431800	PF3D7_1216100
OG0003600	PBANKA_1406400	PF3D7_1307900
OG0003601	PBANKA_0935700	PF3D7_1111900
OG0003602	PBANKA_1449700	PF3D7_1235100
OG0003603	PBANKA_0512600	PF3D7_1028500
OG0003604	PBANKA_0103700	PF3D7_0604900
OG0003605	PBANKA_0707900	PF3D7_0822700
OG0003607	PBANKA_1137600	PF3D7_1361600
OG0003609	PBANKA_1338800	PF3D7_1323600
OG0003611	PBANKA_0942400	PF3D7_1104500
OG0003612	PBANKA_0516400	PF3D7_1032600
OG0003615	PBANKA_1236800	PF3D7_0522100
OG0003616	PBANKA_1461500	PF3D7_1248600
OG0003617	PBANKA_1464400	PF3D7_1251400
OG0003618	PBANKA_1203100	PF3D7_1004800
OG0003619	PBANKA_1237600	PF3D7_0522900
OG0003620	PBANKA_0414800	PF3D7_0906500
OG0003621	PBANKA_1336000	PF3D7_1472800
OG0003622	PBANKA_1410700	PF3D7_1312200
OG0003623	PBANKA_0509100	PF3D7_1024900
OG0003624	PBANKA_1332200	PF3D7_1469000
OG0003625	PBANKA_1127900	PF3D7_0628900
OG0003628	PBANKA_1401400	PF3D7_1302900
OG0003629	PBANKA_0828900	PF3D7_0928100
OG0003630	PBANKA_0511400	PF3D7_1027300
OG0003631	PBANKA_0822300	PF3D7_0921400
OG0003632	PBANKA_1114700	PF3D7_0515100
OG0003633	PBANKA_0814700	PF3D7_0913700
OG0003634	PBANKA_0917200	PF3D7_1131000
OG0003635	PBANKA_1437200	PF3D7_1222100
OG0003636	PBANKA_0825800	PF3D7_0925000
OG0003637	PBANKA_1224900	PF3D7_0805800
OG0003638	PBANKA_1418200	PF3D7_1319700
OG0003639	PBANKA_0805000	PF3D7_0707800
OG0003640	PBANKA_0907000	PF3D7_1142000
OG0003641	PBANKA_0515800	PF3D7_1032000
OG0003642	PBANKA_1364300	PF3D7_1351600
OG0003643	PBANKA_0911000	PF3D7_1137700
OG0003644	PBANKA_0315900	PF3D7_0219500
OG0003645	PBANKA_0703100	PF3D7_0827600
OG0003646	PBANKA_0710700	PF3D7_0820100
OG0003647	PBANKA_1234700	PF3D7_0519900
OG0003649	PBANKA_1102000	PF3D7_0502200
OG0003650	PBANKA_0910400	PF3D7_1138300
OG0003651	PBANKA_1120000	PF3D7_0621000
OG0003652	PBANKA_1230900	PF3D7_0516000
OG0003653	PBANKA_0920900	PF3D7_1127500
OG0003654	PBANKA_0905800	PF3D7_1143200
OG0003655	PBANKA_1355400	PF3D7_1342300
OG0003656	PBANKA_1462300	PF3D7_1249400
OG0003657	PBANKA_1405200	PF3D7_1306700
OG0003658	PBANKA_1102800	PF3D7_0503100
OG0003659	PBANKA_0409900	PF3D7_0311900
OG0003660	PBANKA_1435800	PF3D7_1220600
OG0003661	PBANKA_1302700	PF3D7_1438800
OG0003662	PBANKA_1012600	PF3D7_1432300
OG0003663	PBANKA_0820800	PF3D7_0919900
OG0003666	PBANKA_1412300	PF3D7_1313900
OG0003668	PBANKA_1311000	PF3D7_1447200
OG0003669	PBANKA_0310200	PF3D7_0213300
OG0003670	PBANKA_0815700	PF3D7_0914700
OG0003671	PBANKA_1429300	PF3D7_1213500
OG0003673	PBANKA_1019100	PF3D7_1425400
OG0003674	PBANKA_0902000	PF3D7_1147100
OG0003675	PBANKA_0206800	PF3D7_0106500
OG0003677	PBANKA_0300700	PF3D7_0202600
OG0003678	PBANKA_0309900	PF3D7_0213000
OG0003679	PBANKA_0312800	PF3D7_0216100
OG0003680	PBANKA_0313000	PF3D7_0216300
OG0003681	PBANKA_0402100	PF3D7_0303500
OG0003682	PBANKA_0408000	PF3D7_0309900
OG0003683	PBANKA_0409200	PF3D7_0311200
OG0003684	PBANKA_1002900	PF3D7_0405200
OG0003685	PBANKA_0718900	PF3D7_0416900
OG0003686	PBANKA_0719700	PF3D7_0417600
OG0003687	PBANKA_0720100	PF3D7_0418000
OG0003688	PBANKA_0720400	PF3D7_0418300
OG0003689	PBANKA_0521900	PF3D7_0420500
OG0003690	PBANKA_0523300	PF3D7_0422900
OG0003691	PBANKA_1238900	PF3D7_0524100
OG0003692	PBANKA_1116400	PF3D7_0616900
OG0003693	PBANKA_1119200	PF3D7_0620000
OG0003695	PBANKA_1223200	PF3D7_0807400
OG0003696	PBANKA_0814100	PF3D7_0913100
OG0003697	PBANKA_0815900	PF3D7_0914900
OG0003698	PBANKA_1201200	PF3D7_1002800
OG0003699	PBANKA_1207800	PF3D7_1009500
OG0003700	PBANKA_0505900	PF3D7_1021700
OG0003701	PBANKA_0507200	PF3D7_1023000
OG0003702	PBANKA_0508300	PF3D7_1024100
OG0003703	PBANKA_0921900	PF3D7_1126500
OG0003704	PBANKA_0903200	PF3D7_1145800
OG0003705	PBANKA_0901500	PF3D7_1147600
OG0003706	PBANKA_1428600	PF3D7_1212600
OG0003707	PBANKA_1451700	PF3D7_1237100
OG0003708	PBANKA_1452100	PF3D7_1237500
OG0003709	PBANKA_1454600	PF3D7_1241200
OG0003710	PBANKA_1402200	PF3D7_1303700
OG0003711	PBANKA_1404500	PF3D7_1306000
OG0003712	PBANKA_1415700	PF3D7_1317200
OG0003713	PBANKA_1337900	PF3D7_1322700
OG0003714	PBANKA_1348600	PF3D7_1333900
OG0003715	PBANKA_1359700	PF3D7_1346800
OG0003716	PBANKA_1361200	PF3D7_1348400
OG0003717	PBANKA_1361900	PF3D7_1349100
OG0003718	PBANKA_1139000	PF3D7_1363000
OG0003719	PBANKA_1038500	PF3D7_1403500
OG0003720	PBANKA_1024600	PF3D7_1418100
OG0003721	PBANKA_1020700	PF3D7_1422700
OG0003722	PBANKA_1018000	PF3D7_1426600
OG0003723	PBANKA_1017800	PF3D7_1426800
OG0003724	PBANKA_1017200	PF3D7_1427400
OG0003725	PBANKA_1016200	PF3D7_1428500
OG0003726	PBANKA_1013400	PF3D7_1431400
OG0003727	PBANKA_1307100	PF3D7_1443200
OG0003728	PBANKA_1309800	PF3D7_1446100
OG0003729	PBANKA_1319000	PF3D7_1455300
OG0003730	PBANKA_1321600	PF3D7_1457900
OG0003760	PBANKA_1447500	PF3D7_1232800
OG0003792	PBANKA_0603300	PF3D7_1204400
OG0003793	PBANKA_API00170	PF3D7_API04200
OG0003794	PBANKA_1416100	PF3D7_1317600
OG0003796	PBANKA_1220400	PF3D7_0709800
OG0003797	PBANKA_1012500	PF3D7_1432400
OG0003798	PBANKA_1011100	PF3D7_1433800
OG0003799	PBANKA_1425900	PF3D7_0811600
OG0003800	PBANKA_1305200	PF3D7_1441300
OG0003805	PBANKA_1033500	PF3D7_1409000
OG0003806	PBANKA_1348700	PF3D7_1334000
OG0003807	PBANKA_0936700	PF3D7_1110900
OG0003808	PBANKA_0716700	PF3D7_0414700
OG0003809	PBANKA_0111400	PF3D7_0613100
OG0003810	PBANKA_0210100	PF3D7_0103000
OG0003811	PBANKA_1430000	PF3D7_1214200
OG0003812	PBANKA_1244100	PF3D7_0529700
OG0003813	PBANKA_1130000	PF3D7_1353400
OG0003814	PBANKA_1362300	PF3D7_1349500
OG0003815	PBANKA_1403100	PF3D7_1304600
OG0003816	PBANKA_1330400	PF3D7_1467100
OG0003817	PBANKA_0717100	PF3D7_0415100
OG0003818	PBANKA_0713900	PF3D7_0816900
OG0003819	PBANKA_1112600	PF3D7_0512900
OG0003822	PBANKA_1328800	PF3D7_1465400
OG0003823	PBANKA_0106400	PF3D7_0607800
OG0003824	PBANKA_0514300	PF3D7_1030300
OG0003825	PBANKA_1326100	PF3D7_1462500
OG0003826	PBANKA_1141000	PF3D7_1365200
OG0003827	PBANKA_0408400	PF3D7_0310300
OG0003828	PBANKA_1311400	PF3D7_1447600
OG0003829	PBANKA_0205700	PF3D7_0107700
OG0003830	PBANKA_0301800	PF3D7_0204000
OG0003831	PBANKA_0305900	PF3D7_0208800
OG0003832	PBANKA_0308900	PF3D7_0212100
OG0003833	PBANKA_0309700	PF3D7_0212800
OG0003834	PBANKA_0310400	PF3D7_0213500
OG0003835	PBANKA_0310500	PF3D7_0213600
OG0003836	PBANKA_0310800	PF3D7_0213900
OG0003837	PBANKA_0314300	PF3D7_0217600
OG0003838	PBANKA_0402900	PF3D7_0304300
OG0003839	PBANKA_0403600	PF3D7_0305100
OG0003840	PBANKA_0403700	PF3D7_0305200
OG0003841	PBANKA_0407300	PF3D7_0309100
OG0003842	PBANKA_0408900	PF3D7_0310900
OG0003843	PBANKA_0410900	PF3D7_0313200
OG0003844	PBANKA_0413200	PF3D7_0315400
OG0003845	PBANKA_0414000	PF3D7_0316200
OG0003846	PBANKA_0807500	PF3D7_0317700
OG0003847	PBANKA_0806700	PF3D7_0318500
OG0003848	PBANKA_1217200	PF3D7_0321300
OG0003849	PBANKA_1216800	PF3D7_0321700
OG0003850	PBANKA_1215800	PF3D7_0322700
OG0003851	PBANKA_1215200	PF3D7_0323300
OG0003852	PBANKA_1002600	PF3D7_0404900
OG0003853	PBANKA_1003000	PF3D7_0405300
OG0003854	PBANKA_1004100	PF3D7_0406500
OG0003855	PBANKA_1005200	PF3D7_0407600
OG0003856	PBANKA_0613000	PF3D7_0411800
OG0003857	PBANKA_0716100	PF3D7_0414100
OG0003858	PBANKA_0720500	PF3D7_0418400
OG0003859	PBANKA_0721500	PF3D7_0419400
OG0003860	PBANKA_0522000	PF3D7_0420600
OG0003861	PBANKA_0522300	PF3D7_0421900
OG0003862	PBANKA_1104400	PF3D7_0504800
OG0003863	PBANKA_1105500	PF3D7_0505900
OG0003864	PBANKA_1105600	PF3D7_0506000
OG0003865	PBANKA_1109600	PF3D7_0510000
OG0003866	PBANKA_1111200	PF3D7_0511600
