Geneid	groups	description
PBANKA_0825700	41	telomeric repeat binding factor 1, putative
PBANKA_0837141	41	PIR protein
PBANKA_0902900	41	conserved protein, unknown function
PBANKA_0905900	41	AP2 domain transcription factor AP2-O
PBANKA_0907100	41	inner membrane complex protein 1b
PBANKA_0908200	41	conserved Plasmodium protein, unknown function
PBANKA_0914300	41	protein disulfide-isomerase, putative
PBANKA_0918800	41	rRNA (cytosine-C(5))-methyltransferase, putative
PBANKA_0921100	41	tRNA (guanine-N(7)-)-methyltransferase, putative
PBANKA_0924400	41	13 kDa ribonucleoprotein-associated protein, putative
PBANKA_1001900	41	conserved Plasmodium protein, unknown function
PBANKA_1013500	41	large subunit GTPase 1, putative
PBANKA_1016000	41	heme/steroid binding domain containing protein, putative
PBANKA_1016300	41	proliferation-associated protein 2g4, putative
PBANKA_1027000	41	serine palmitoyltransferase, putative
PBANKA_1101400	41	rhoptry-associated protein 2/3
PBANKA_1104100	41	MOLO1 domain-containing protein, putative
PBANKA_1115600	41	conserved Plasmodium protein, unknown function
PBANKA_1116800	41	BFR1 domain-containing protein, putative
PBANKA_1128300	41	amino acid transporter AAT1, putative
PBANKA_1129800	41	tetratricopeptide repeat protein, putative
PBANKA_1130900	41	large subunit rRNA methyltransferase, putative
PBANKA_1134900	41	zinc finger protein, putative
PBANKA_1204500	41	conserved Plasmodium protein, unknown function
PBANKA_1205600	41	conserved protein, unknown function
PBANKA_1207000	41	nucleolar protein 5, putative
PBANKA_1207100	41	Plasmodium exported protein, unknown function
PBANKA_1207200	41	adenylate kinase, putative
PBANKA_1215900	41	conserved Plasmodium protein, unknown function
PBANKA_1216100	41	regulator of initiation factor 2, putative
PBANKA_1223000	41	conserved Plasmodium protein, unknown function
PBANKA_1225900	41	conserved Plasmodium protein, unknown function
PBANKA_1229100	41	pre-mRNA-splicing factor CWF7, putative
PBANKA_1229200	41	60S ribosomal protein L19, putative
PBANKA_1238900	41	conserved Plasmodium protein, unknown function
PBANKA_1309500	41	conserved Plasmodium protein, unknown function
PBANKA_1311000	41	conserved protein, unknown function
PBANKA_1312900	41	conserved Plasmodium protein, unknown function
PBANKA_1332200	41	translation initiation factor IF-1, putative
PBANKA_1333800	41	RAP protein, putative
PBANKA_1334500	41	RAP protein, putative
PBANKA_1337700	41	conserved Plasmodium protein, unknown function
PBANKA_1338600	41	60S ribosomal protein L23, putative
PBANKA_1350700	41	tryptophan--tRNA ligase, putative
PBANKA_1361000	41	step II splicing factor, putative
PBANKA_1363500	41	N6-adenine-specific methylase, putative
PBANKA_1363600	41	conserved Plasmodium protein, unknown function
PBANKA_1364600	41	conserved protein, unknown function
PBANKA_1415200	41	conserved protein, unknown function
PBANKA_1421700	41	secreted ookinete protein, putative
PBANKA_1422900	41	conserved protein, unknown function
PBANKA_1425000	41	RNA-binding protein, putative
PBANKA_1427100	41	aquaporin, putative
PBANKA_1435800	41	conserved Plasmodium protein, unknown function
PBANKA_1441000	41	haloacid dehalogenase-like hydrolase, putative
PBANKA_1445900	41	conserved Plasmodium protein, unknown function
PBANKA_1447000	41	cytochrome b5, putative
PBANKA_1455600	41	queuine tRNA-ribosyltransferase, putative
PBANKA_1464500	41	ATP-dependent RNA helicase DRS1, putative
PBANKA_0105300	42	conserved Plasmodium protein, unknown function
PBANKA_0213800	42	conserved protein, unknown function
PBANKA_0304500	42	conserved Plasmodium protein, unknown function
PBANKA_0316600	42	reticulocyte binding protein, putative
PBANKA_0317121	42	fam-a protein, pseudogene
PBANKA_0400800	42	fam-a protein, pseudogene
PBANKA_0401100	42	serine/threonine protein kinase, putative
PBANKA_0407550	42	small nucleolar RNA Me18S-Um1356
PBANKA_0407800	42	SECIS-binding protein 2, putative
PBANKA_0412000	42	DER1-like protein, putative
PBANKA_0502200	42	26S proteasome regulatory subunit p55, putative
PBANKA_0504000	42	tRNA methyltransferase, putative
PBANKA_0515350	42	OTU-like cysteine protease, putative
PBANKA_0518800	42	U2 snRNA/tRNA pseudouridine synthase, putative
PBANKA_0523400	42	conserved Plasmodium protein, unknown function
PBANKA_0600071	42	conserved rodent malaria protein, unknown function
PBANKA_0604500	42	high mobility group protein B3, putative
PBANKA_0605400	42	conserved Plasmodium protein, unknown function
PBANKA_0612841	42	tRNA Alanine
PBANKA_0700561	42	fam-a protein
PBANKA_0722900	42	PIR protein, pseudogene
PBANKA_0808000	42	cdc2-related protein kinase 4, putative
PBANKA_0809600	42	conserved Plasmodium protein, unknown function
PBANKA_0819500	42	ATP-dependent DNA helicase Q1, putative
PBANKA_0822500	42	tetratricopeptide repeat protein, putative
PBANKA_0826600	42	regulator of nonsense transcripts 2, putative
PBANKA_0832600	42	proteasome subunit beta type-6, putative
PBANKA_0904400	42	transcription initiation factor IIF subunit beta, putative
PBANKA_0908400	42	conserved Plasmodium protein, unknown function
PBANKA_0910500	42	conserved protein, unknown function
PBANKA_0911800	42	DnaJ protein, putative
PBANKA_0913800	42	DNA-directed RNA polymerase I subunit RPA2, putative
PBANKA_0915200	42	conserved Plasmodium protein, unknown function
PBANKA_0915900	42	amino acid transporter, putative
PBANKA_0919700	42	Fe-S cluster assembly protein, putative
PBANKA_0930500	42	tyrosine--tRNA ligase, putative
PBANKA_0935500	42	conserved Plasmodium protein, unknown function
PBANKA_0939100	42	AP2 domain transcription factor, putative
PBANKA_0941800	42	histone H2B, putative
PBANKA_1016100	42	peptide chain release factor 1, putative
PBANKA_1017900	42	phosphoenolpyruvate carboxylase
PBANKA_1019380	42	small nucleolar RNA snoR27
PBANKA_1019520	42	small nucleolar RNA snoR26
PBANKA_1026500	42	metacaspase-3, putative
PBANKA_1029300	42	30S ribosomal protein S9, putative
PBANKA_1032700	42	CUGBP Elav-like family member 2, putative
PBANKA_1102000	42	protein Mpv17, putative
PBANKA_1107300	42	nuclear protein localization protein 4, putative
PBANKA_1110350	42	small nucleolar RNA snoR04
PBANKA_1114051	42	tRNA Phenylalanine
PBANKA_1119921	42	tRNA Alanine
PBANKA_1120000	42	conserved Plasmodium protein, unknown function
PBANKA_1120100	42	conserved Plasmodium protein, unknown function
PBANKA_1122300	42	MEI2-like RNA-binding protein, putative
PBANKA_1124100	42	conserved Plasmodium protein, unknown function
PBANKA_1131500	42	conserved Plasmodium protein, unknown function
PBANKA_1208100	42	conserved Plasmodium protein, unknown function
PBANKA_1213800	42	conserved Plasmodium protein, unknown function
PBANKA_1216900	42	ATP-dependent RNA helicase DDX42, putative
PBANKA_1225200	42	N-acetyltransferase, GNAT family, putative
PBANKA_1228700	42	nucleolar protein 10, putative
PBANKA_1229500	42	endonuclease III-like protein 1, putative
PBANKA_1231500	42	ubiquitin carboxyl-terminal hydrolase 2, putative
PBANKA_1237600	42	zinc finger protein, putative
PBANKA_1245300	42	formin 1, putative
PBANKA_1311600	42	calponin homology domain-containing protein, putative
PBANKA_1313800	42	signal recognition particle subunit SRP54, putative
PBANKA_1315100	42	transcriptional regulatory protein sir2b
PBANKA_1332100	42	zinc finger protein, putative
PBANKA_1347700	42	isoleucine--tRNA ligase, putative
PBANKA_1352641	42	tRNA Proline
PBANKA_1354351	42	tRNA Arginine
PBANKA_1364250	42	small nucleolar RNA snoR21
PBANKA_1364400	42	inner membrane complex protein 1f, putative
PBANKA_1401400	42	conserved protein, unknown function
PBANKA_1403900	42	AAR2 protein, putative
PBANKA_1406700	42	carbamoyl phosphate synthetase, putative
PBANKA_1409300	42	tetratricopeptide repeat protein, putative
PBANKA_1410900	42	translation initiation factor IF-2, putative
PBANKA_1411500	42	conserved Plasmodium protein, unknown function
PBANKA_1420900	42	palmitoyltransferase DHHC4, putative
PBANKA_1421600	42	calcium/calmodulin-dependent protein kinase, putative
PBANKA_1434500	42	WD repeat-containing protein, putative
PBANKA_1442000	42	potassium channel K1
PBANKA_1443700	42	conserved Plasmodium protein, unknown function
PBANKA_1443900	42	conserved Plasmodium protein, unknown function
PBANKA_1444900	42	vacuolar transporter chaperone, putative
PBANKA_1446300	42	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2, putative
PBANKA_1447400	42	conserved Plasmodium protein, unknown function
PBANKA_1450800	42	conserved Plasmodium protein, unknown function
PBANKA_1459600	42	methyltransferase, putative
PBANKA_1465300	42	PIR protein, pseudogene
PBANKA_API00320	42	probable protein, unknown function
PBANKA_MIT01800	42	cytochrome c oxidase subunit 1
PBANKA_0105500	43	glutaredoxin-like protein
PBANKA_0105800	43	RING zinc finger protein, putative
PBANKA_0106100	43	4-hydroxybenzoate polyprenyltransferase, putative
PBANKA_0106800	43	conserved Plasmodium protein, unknown function
PBANKA_0107000	43	conserved Plasmodium protein, unknown function
PBANKA_0107400	43	ornithine aminotransferase, putative
PBANKA_0110500	43	leucine-rich repeat protein
PBANKA_0110700	43	conserved Plasmodium protein, unknown function
PBANKA_0110800	43	conserved Plasmodium protein, unknown function
PBANKA_0110900	43	cytoplasmic tRNA 2-thiolation protein 1, putative
PBANKA_0202000	43	eukaryotic translation initiation factor 4E, putative
PBANKA_0202600	43	conserved protein, unknown function
PBANKA_0202800	43	adenylate kinase-like protein 1, putative
PBANKA_0203650	43	conserved protein, unknown function
PBANKA_0206000	43	ATP synthase-associated protein, putative
PBANKA_0206100	43	CCR4 domain-containing protein 3, putative
PBANKA_0207200	43	V-type proton ATPase subunit C, putative
PBANKA_0208600	43	conserved protein, unknown function
PBANKA_0209900	43	nucleoside transporter 4, putative
PBANKA_0210100	43	vacuolar protein sorting-associated protein VTA1, putative
PBANKA_0211400	43	DNA (cytosine-5)-methyltransferase, putative
PBANKA_0214800	43	heat shock protein, putative
PBANKA_0304600	43	iron-sulfur assembly protein, putative
PBANKA_0305300	43	KRR1 small subunit processome component, putative
PBANKA_0305400	43	conserved Plasmodium protein, unknown function
PBANKA_0305900	43	conserved Plasmodium protein, unknown function
PBANKA_0307800	43	conserved Plasmodium protein, unknown function
PBANKA_0308500	43	tyrosine kinase-like protein, putative
PBANKA_0308700	43	pseudouridine synthase, putative
PBANKA_0309700	43	multidrug efflux pump, putative
PBANKA_0310100	43	conserved protein, unknown function
PBANKA_0310300	43	protein kinase 7
PBANKA_0310700	43	conserved protein, unknown function
PBANKA_0311100	43	ribosomal protein L13, mitochondrial, putative
PBANKA_0311200	43	conserved protein, unknown function
PBANKA_0311300	43	conserved Plasmodium protein, unknown function
PBANKA_0314900	43	SUZ domain-containing protein, putative
PBANKA_0315000	43	rRNA methyltransferase, putative
PBANKA_0315400	43	pre-mRNA-processing protein 45, putative
PBANKA_0403100	43	1-cys-glutaredoxin-like protein-1, putative
PBANKA_0405700	43	ATP-dependent Clp protease proteolytic subunit, putative
PBANKA_0406700	43	activator of Hsp90 ATPase, putative
PBANKA_0408600	43	eukaryotic translation initiation factor 3 subunit K, putative
PBANKA_0408700	43	trafficking protein particle complex subunit 4, putative
PBANKA_0409500	43	conserved protein, unknown function
PBANKA_0410300	43	26S proteasome regulatory subunit RPN12, putative
PBANKA_0412700	43	zinc finger protein, putative
PBANKA_0413200	43	conserved Plasmodium protein, unknown function
PBANKA_0413500	43	conserved Plasmodium protein, unknown function
PBANKA_0413600	43	zinc finger protein, putative
PBANKA_0414000	43	conserved Plasmodium protein, unknown function
PBANKA_0500971	43	PIR protein
PBANKA_0501400	43	rhoptry neck protein 12
PBANKA_0503100	43	conserved Plasmodium protein, unknown function
PBANKA_0504900	43	N-acetyltransferase, GNAT family, putative
PBANKA_0505800	43	deoxyribose-phosphate aldolase, putative
PBANKA_0506500	43	ZIP domain-containing protein
PBANKA_0506900	43	phospholipid scramblase, putative
PBANKA_0508500	43	ATP synthase-associated protein, putative
PBANKA_0509100	43	conserved Plasmodium protein, unknown function
PBANKA_0509800	43	cytochrome c oxidase copper chaperone, putative
PBANKA_0510400	43	conserved protein, unknown function
PBANKA_0511300	43	ribosomal protein S22, mitochondrial, putative
PBANKA_0511700	43	meiotic recombination protein SPO11-2, putative
PBANKA_0511900	43	60S ribosomal protein L3, putative
PBANKA_0513300	43	conserved protein, unknown function
PBANKA_0514500	43	26S proteasome regulatory subunit RPN9, putative
PBANKA_0514700	43	RNA methyltransferase, putative
PBANKA_0521100	43	conserved Plasmodium protein, unknown function
PBANKA_0521500	43	conserved Plasmodium protein, unknown function
PBANKA_0522200	43	conserved Plasmodium protein, unknown function
PBANKA_0522500	43	transmembrane emp24 domain-containing protein, putative
PBANKA_0522800	43	40S ribosomal protein S19, putative
PBANKA_0523000	43	conserved Plasmodium protein, unknown function
PBANKA_0600700	43	conserved Plasmodium protein, unknown function
PBANKA_0601500	43	trimethylguanosine synthase, putative
PBANKA_0602200	43	signal recognition particle subunit SRP14, putative
PBANKA_0603200	43	eukaryotic translation initiation factor 5A, putative
PBANKA_0603300	43	sexual stage-specific protein G37
PBANKA_0608000	43	porphobilinogen deaminase
PBANKA_0608500	43	SNARE protein, putative
PBANKA_0609300	43	GPI mannosyltransferase 1, putative
PBANKA_0610500	43	glutathione peroxidase-like thioredoxin peroxidase
PBANKA_0611900	43	histidine triad protein, putative
PBANKA_0612600	43	PP-loop family protein, putative
PBANKA_0612900	43	conserved Plasmodium protein, unknown function
PBANKA_0613100	43	conserved Plasmodium protein, unknown function
PBANKA_0618000	43	conserved Plasmodium protein, unknown function
PBANKA_0618600	43	conserved protein, unknown function
PBANKA_0619400	43	V-type ATPase V0 subunit e, putative
PBANKA_0619500	43	conserved Plasmodium protein, unknown function
PBANKA_0619900	43	Obg-like ATPase 1, putative
PBANKA_0620200	43	conserved protein, unknown function
PBANKA_0620600	43	protein CPH1, putative
PBANKA_0621100	43	proteasome assembly chaperone 4, putative
PBANKA_0621800	43	ubiquinone biosynthesis O-methyltransferase, putative
PBANKA_0700081	43	PIR protein
PBANKA_0701300	43	prolyl 4-hydroxylase subunit alpha, putative
PBANKA_0702200	43	translation initiation factor eIF-2B subunit alpha, putative
PBANKA_0702600	43	conserved Plasmodium protein, unknown function
PBANKA_0708400	43	small nuclear ribonucleoprotein G, putative
PBANKA_0709900	43	conserved Plasmodium protein, unknown function
PBANKA_0710000	43	conserved Plasmodium protein, unknown function
PBANKA_0710700	43	RNA-binding protein, putative
PBANKA_0711300	43	conserved protein, unknown function
PBANKA_0712900	43	high mobility group protein B2
PBANKA_0714600	43	vacuolar protein sorting-associated protein 2, putative
PBANKA_0717000	43	arsenical pump-driving ATPase, putative
PBANKA_0717400	43	coatomer subunit zeta, putative
PBANKA_0718600	43	prohibitin-like protein PHBL
PBANKA_0718900	43	conserved Plasmodium protein, unknown function
PBANKA_0719600	43	memo-like protein
PBANKA_0720300	43	eukaryotic translation initiation factor 3 subunit M, putative
PBANKA_0721200	43	conserved Plasmodium protein, unknown function
PBANKA_0801000	43	conserved Plasmodium protein, unknown function
PBANKA_0802600	43	peptide chain release factor 2, putative
PBANKA_0808420	43	tubulin-specific chaperone, putative
PBANKA_0809900	43	tRNA pseudouridine synthase, putative
PBANKA_0813400	43	alkaline phosphatase, putative
PBANKA_0814200	43	elongation factor 1-beta, putative
PBANKA_0815400	43	protein KIC3, putative
PBANKA_0815700	43	major facilitator superfamily-related transporter, putative
PBANKA_0815900	43	BSD-domain protein, putative
PBANKA_0816900	43	conserved Plasmodium protein, unknown function
PBANKA_0817600	43	methyltransferase, putative
PBANKA_0820600	43	pyridoxal phosphate homeostasis protein, putative
